fecha_hora,tam_payload_bytes,protocolo,rtt_promedio_ms,rtt_desv_std_ms,jitter_ms,rx_mbps,tx_mbps,gateway
2025-10-25T09:47:51,8,TCP,1.8519999999999999,0.1414072133945083,0.16999999999999998,,,192.168.100.1
2025-10-25T09:47:55,9,TCP,1.918,0.2511095378515121,0.3411111111111111,,,192.168.100.1
2025-10-25T09:47:57,13,TCP,1.8099999999999998,0.22018174311236616,0.25777777777777783,,,192.168.100.1
2025-10-25T09:47:59,17,TCP,1.688,0.21930800258996477,0.2544444444444445,,,192.168.100.1
2025-10-25T09:48:03,14,TCP,4.432,6.716443701841025,5.731111111111111,,,192.168.100.1
